如果再扣除税费，对潘国彬是不公平的,neg,2598.txt
“建设工程施工合同具有下列情形之一的，应当根据合同法第五十二条第（五）项的规定，认定无效,neg,175.txt
上海银同监理有限公司在联系单上注明，以上25条存在问题已全部修复完毕，由甲方、乙方、监理单位一起抽查后正式交货竣工验收,neg,540.txt
"对原告提供的证据一、二，被告对真实性无异议，本院认为内容真实、来源合法、符合证据""三性""，予以采信",neg,12913.txt
综上所述，陈兴元要求俊鼎公司支付工程款及利息，忠县人民医院在欠付工程款范围内承担直接支付责任的理由成立，本院予以支持,neg,12277.txt
原告邬毅和被告湛新公司对被告大庆安装集团苏州分公司提供的证据均认为与本案无关联性,neg,7518.txt
综上，被告欠付的工程款为1850932.66元（85958960元－20672156.48元－12956235.88元－459965元－44002542.78元－6017127.2元）,neg,4808.txt
按基本费计取安全文明施工费，工程结算价为166815072.35元,neg,9632.txt
本院认为，被告金孚公司抗辩称，在涉案工程中，并未扣除原告中太公司工程质保金,neg,5062.txt
公安机关卷宗材料体现赵玉民负担的真石漆款项已经给付孔祥志，无法认定垫付真石漆款项的问题，本院对被告上东新城公司的该项主张不予支持,neg,9601.txt
经审核，本院认为，被告提出的各种垫付费用名目繁多、时间不一，有的无支付凭证，有的凭证没有原件，大部分属于涉案工程的前期费用，与本案的工程款无关，小部分费用属于工程款已包含在鉴定的工程造价中，且被告提供的自行委托审计的《审计报告》，原告不予认可，但原告对上述垫付费用中被告垫付4台三菱电梯款的事实无异议,neg,10104.txt
冶科纳米公司与隆盛翔公司签订的建设工程施工合同，系双方当事人真实意思表示，不违反法律、行政法规的强制性规定，且隆盛翔公司具有相应的施工资质，故该合同应为合法有效,neg,11248.txt
原告中太公司认可收到被告金孚公司支付工程款2291.5万元，但不能提供证据证实张玉、张旭及张磊收款与其无关,neg,5054.txt
第一，关于精王公司是否应向来宝公司支付建设工程施工款及逾期利息，双方2016年12月20日签订的解除建设工程施工合同协议书明确约定双方确认乙方已施工部分的工程款按人民币50939462.6元（含税金）结算,neg,12960.txt
如到期汇都公司不能按本协议约定的期限支付工程款，应从工程结算书签订之日起按每日1‰承担欠付工程款的资金占用期间的损失,neg,10964.txt
二、关于本案工程已完工部分的工程款是多少以及被告万辉公司应否向原告联建公司支付本案工程已完工部分的工程款及利息的问题,neg,9434.txt
故本案应以双方于2011年7月18日签订的《建筑工程施工合同》作为结算工程款的依据,neg,1369.txt
本院认为，不能因为鑫红光公司对其他没有建设单位和监理单位签字的签证单予以了认可，就据此推定省三建公司提供的没有建设单位和监理单位签字盖章的第41号至52号《技术、经济签证核定单》具有真实性，在鑫红光公司不认可的情况下，本院对此不予确认，该部分应扣减工程价款为1101248.7元,neg,9621.txt
因建设工程不合格造成的损失，发包人有过错的，也应承担相应的民事责任”之规定，人民法院在处理无效建设工程施工合同案件中，对于承包方能否请求发包方支付工程款的前提条件在于建设工程是否经验收合格或者经过修复后验收合格,neg,158.txt
已查明，生效判决确认的两份建设工程施工合同签订时间分别为2013年9月16日和2014年8月5日，且后一份建设工程施工合同为中标备案合同,neg,1231.txt
（二）关于涉案已完成工程造价的认定,neg,6746.txt
根据前述分析，本院应将《建设工程施工补充合同》约定计价口径作为认定案涉工程价款的结算依据,neg,3615.txt
证据三系二被告之间签订的解除合同的协议，且原告在庭审中亦认可二被告之间确已解除2012年6月22日签订的建设工程施工合同，该证据三与原告的陈述可以相互印证，故本院对证据三予以认定,neg,2671.txt
关于被告是否存在延期施工的违约行为，以及在建设工程施工合同关系中，被告未向原告融资是否构成违约的问题,neg,12765.txt
一、二审裁定对张庭瑜的起诉不予受理，适本案系装饰装修合同纠纷，根据我院《民事案件案由规定》，属于第三级案由建设工程合同纠纷项下的第四级案由，系与建设工程施工合同纠纷相关的案件，根据《中华人民共和国民事诉讼法》第三十三条“下列案件，由本条规定的人民法院专属管辖,neg,3142.txt
原告尚应支付被告工程款3886551元，因此被告要求原告支付工程款4820044元，其合理部分理由正当，本院予以支持,neg,6411.txt
（一）建设工程已实际交付的，为交付之日,neg,9863.txt
证明双方存在约定价款985元/平方米，而且该协议已经履行,neg,966.txt
以未付工程款4080万元（3015万元＋1065万元）为基数，从2013年10月1日计算至2013年10月30日,neg,3741.txt
直到本案鉴定结论作出后，被告才对,neg,6434.txt
本院认为，本案立案案由为建设工程合同纠纷，经审理应为建设工程分包合同纠纷，依照相关法律规定，本院具有管辖权,neg,12063.txt
本院认为，钱克飞出具欠条及签订协议的行为应视为钱克飞代表金泓公司对差欠韩艳林工程款的确认，而非对其个人债务的确认,neg,12554.txt
由于对票据的真实性及实际精况无法判断，因此我们把该部分费用作为争议项单列，由法院调查后裁定,neg,10509.txt
首先，原告未提供充分确凿的证据证实该《补充协议》系在被告逼迫且损害其利益的情况下所签,neg,3015.txt
4、《解释》第二条规定的本意并不是赋予承包人选择参照合同约定或工程定额标准进行结算的权利，而是建设工程施工合同无效但经竣工验收合格时的折价补偿原则,neg,2557.txt
“建设单位收到建设工程竣工报告后，应当组织设计、施工、工程监理等有关单位进行竣工验收,neg,12230.txt
关于第一个争议问题需从以下几方面分别阐述，（一）原告与被告亚太公司于2015年3月20日签订的建设工程施工合同的效力,neg,5916.txt
关于工程审计是否包含诉讼中的鉴定审计约定不明，本案不宜视为已经审计，不宜将中城投公司实际完成的工程量再乘以80%计算,neg,120.txt
利息作为工程款的法定孳息，与当事人负有的付款义务同时产生，在工程款结算金额尚不确定的情况下，当事人的付款义务无从确定，也谈不上计算利息的问题,neg,6537.txt
而事实上，原告却在所述的已知晓被告亚太公司不具备融资条件使其无法按约履行融资义务的情况下，不仅未要求被告亚太公司返还保证金，还在此后先后又向被告亚太公司缴纳保证金410万元，原告的陈述与其实际实施的行为相悖，或者说原告的行为不能证明其所述属实,neg,5950.txt
博源公司依据无效合同主张违约金，没有法律依据，对其该部分诉讼请求，本院不予支持,neg,4448.txt
综上所述，依照《中华人民共和国合同法》第六十一条，第九十四条，第九十七条，第一百零七条，第一百一十四条第一款和《最高人民法院〈关于审理建设工程施工合同纠纷案件适用法律问题的解释〉》第十条第一款，第十七条，第十八条之规定，判决如下,neg,6429.txt
证据五中刘玉代提供的费用清单，由于该清单无签名，亦无被告方确认，无法认定其真实性，故本院不予认定,neg,2664.txt
综上，已付款金额为44002542.78元（30705092.67元+13077450.11元+220000元）,neg,4805.txt
对于20，图纸中没有注明需要施工，故繁宝公司就没有做,neg,675.txt
其次，即使双方所签订的《补充协议》和《建设工程施工合同》的实质性内容不一致，可根据《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第二十一条“当事人就同一建设工程合同另行订立的建设工程施工合同与经过备案的中标合同实质性内容不一致的，应当以备案的中标合同作为结算工程价款的根据,neg,9309.txt
136474.64,neg,2342.txt
本案中，杨建飞利用伪造的建诚奎屯分公司印章，以建诚奎屯分公司的名义与潘国彬签订建设工程施工合同，其提供的付款凭证、《补充协议》、《协议》、《诉求申请》、《关于园区格瑞汀施工项目劳资纠纷协调解决劳务工资款项的协议书》、工程草图等证据中均有杨建飞的亲笔签名，并未以建诚奎屯分公司的名义，也未加盖单位公章,neg,2620.txt
故对原告提出的全部诉讼请求，本院予以部分支持,neg,1293.txt
本案在审理过程中，为查清案件事实，经同源公司申请，2017年1月20日，本院依法委托福建兴诚建工程管理有限公司（以下简称兴诚建公司）对,neg,9815.txt
当事人签订中标合同后，如果出现了变更合同的法定事由，双方协商一致后可以变更合同，但变更合同的内容，应当及时到有关部门备案，如果未到有关部门备案，就不能作为结算的依据,neg,1440.txt
400512.35,neg,1772.txt
十一、关于上陵公司及其青铜峡分公司主张的楚湘公司应向其开具发票的诉讼请求应否由法院调整的问题,neg,2968.txt
对于证据2，真实性无异议，相关施工费用已经在审价中予以扣除,neg,582.txt
本院认为，湛新公司没有证据证明曾通知大庆安装集团苏州分公司进行维修的依据，也没有自行维修花费的证据,neg,7560.txt
27.收据193份（91张）,neg,7677.txt
“建设工程施工合同具有下列情形之一的，应当根据合同法第五十二条第（五）项的规定，认定无效,neg,11295.txt
”被告提出反诉，要求原告支付维修费，符合法律规定，依法应予支持,neg,5154.txt
鉴定机关经原、被告及第三人确认后作出做补充鉴定，同时征求了被告意见，其过程合法，并无不当之处，因此，上述意见，本院不予采信,neg,4150.txt
以上单位涉及的在本项目工程付款、欠款、合同过程中发生的争议、相关债务纠纷由我司负责处理与贵单位无关,neg,7270.txt
“当事人一方不履行合同义务或者履行合同义务不符合约定，给对方造成损失的，损失赔偿额应当相当于因违约所造成的损失，包括合同履行后可以获得的利益，但不得超过违反合同一方订立合同时预见到或者应当预见到的因违反合同可能造成的损失,neg,4090.txt
1、2011年11月30日签订的《建设工程施工合同补充协议》，拟证明原告(反诉被告)未依约履行乙方提交请款材料及提前开具发票的合同义务，系原告(反诉被告)在支付工程进度款的过程中存在违约行为，被告(反诉原告)并无任何违约行为,neg,7989.txt
双方2014年5月互相出具承诺书后，应视为双方对工程款支付作出了重新约定，双方达成了延期付款的协议，故对九洲公司主张的2014年5月之前，九洲公司部分未按照合同支付工程款的部分要求违约金的诉求本院不予支持,neg,126.txt
除第一次庭审时，原告向法庭提供的《丽景家园工程结算资料（2016年部分）》中所包含的国家建设工程工程量清单计价规范及总承包服务费计算标准外，原告所主张的配合费数额的计算符合国家标准,neg,5363.txt
2、项目规模,neg,4588.txt
故对原告陈鑫提交的《工程结算造价》一份，对其证明力本院依法不予采信,neg,8427.txt
其次，鼎元公司、暨阳公司在2014年2月对桩基工程造价结算，依据也是2012年10月8日《建设工程施工合同》以及2013年8月30日《建设工程施工合同补充协议》,neg,3775.txt
“建设工程施工合同具有下列情形之一的，应当根据合同法第五十二条第（五）项的规定，认定无效,neg,2735.txt
一、二审裁定对张庭瑜的起诉不予受理，适本案系装饰装修合同纠纷，根据我院《民事案件案由规定》，属于第三级案由建设工程合同纠纷项下的第四级案由，系与建设工程施工合同纠纷相关的案件，根据《中华人民共和国民事诉讼法》第三十三条“下列案件，由本条规定的人民法院专属管辖,neg,3139.txt
本院综合证据11-13载明的内容，发现2010年7月20日浙江泛华工程监理有限公司出具的证明现场实际情况为,neg,6108.txt
合同价款采用可变总价方式确定,neg,6256.txt
2008年1月21日该工程招标代理机构湖南英邦工程建设咨询有限公司对原告发出的中标通知书，中标价格3972302.50元,neg,12674.txt
因此，蒋大平直接向融通公司主张退还质保金（剩余工程款）也符合法律规定,neg,4962.txt
依照《中华人民共和国合同法》第二百六十九条、第二百七十二条、《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第二条、第十四条、第十六条之规定，判决如下,neg,9233.txt
对被告提供的证据10，因与本院所制作谈话笔录不相符合，故不予确认,neg,10184.txt
5.同年12月20日，卉森公司向富丽公司发出扣款通知，扣除工程款支付给吴远富班组,neg,7134.txt
在施工过程中，因威达公司的土建资质不符合宝塔公司建设工程要求，原告、宝塔公司、中石化扬州分公司签订的《〈建设工程施工合同〉权利义务转移协议书》及《〈建设工程施工合同〉权利义务转移协议书》之补充协议，威达公司将其与宝塔公司签订的《建设工程施工合同》的全部权利义务转移给中石化扬州分公司,neg,3112.txt
3、2017年6月28日出具兴诚建鉴字【2017】第0628号《工程造价鉴定报告书》一份，鉴定意见为,neg,9825.txt
对原告提供的证据五，因当事人原因未在规定时间交付相关材料，致鉴定机构无法鉴定，且不能够形成证据链条，故不予以采信,neg,12918.txt
”的要求，且《建设工程施工补充合同》亦明确约定,neg,12838.txt
对于不确定的第二、三项，即1#至166#高压旋喷桩双管法与单管法的造价差额,neg,10901.txt
从闽中公司提交的2011年9月28日的工程预算书及2012年5月6日工程决算书可以看出,neg,10728.txt
因原被告双方合同约定冷库竣工日为2012年4月20日，但原告最终于2012年12月31日才将冷库交由被告验收并交付给被告，晚于合同约定的竣工日期，属逾期完工，原告的行为已经构成违约，应对被告盛川公司因其延期交付冷库给被告造成的损失承担赔偿责任,neg,250.txt
由于涉及合同争议，对合同争议的判定超出了本鉴定机构的执业范围，因此本鉴定报告暂按分包项目工程造价的4％计算，作为争议项单列，由法院裁定是否应计算配合费,neg,10498.txt
原告主张应以中标合同计算工程价款，证据不足，本院不予支持,neg,10020.txt
该以上签证施工项目虽然没有合同约定的被告授权人员的签字确认，但加盖有被告公章，故应计入原告施工工程款项,neg,10031.txt
未完工程明细,neg,7868.txt
公交客运有限公司辩称，双方签订《建设工程施工合同》及《建设工程施工合同补充协议》时，德江征美公司尚未取得建筑业企业资质，合同应为无效,neg,4526.txt
第三人上海崎丰纸制品厂，住所地上海市宝山区,neg,316.txt
对于原图纸范围内的工程争议部分造价4828178.49元，本院分析认定如下,neg,3917.txt
根据《解释》第二十六条第二款关于“实际施工人以发包人为被告主张权利的，人民法院可以追加转包人或者违法分包人为本案当事人,neg,2644.txt
该《建设工程施工合同》补充协议书具备了建设工程承包合同施工范围、施工工期、施工质量、价款支付、材料供应等实质性内容，王建军与明鑫公司之间工程承包关系成立,neg,8808.txt
2、关于1#-4#及8#楼钢材差价2759825.11元（599.64吨*4602.47），建工集团认为系其节约成本形成，应计入工程总造价，大豐置业不予认可,neg,8710.txt
《施工合同》第四条第2款约定，该工程的工期为270天，但原告在2015年4月退场时仍未完成《施工合同》约定的所有工程内容，已严重超期,neg,9725.txt
《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释（二）》第二十二条规定,neg,9696.txt
"本院认为，原告鼎晟公司与被告飞翔公司2014年3月28日签订的《建设工程施工协议书》和2014年5月15日签订的《建设工程施工合同》,同时双方约定，当协议条款与合同中不一致之处，以协议为准，在庭审中，双方无异议，且不违反法律规定，本院依法确认成立并生效",neg,5888.txt
原告邬毅诉称，被告大庆安装集团苏州分公司是被告大庆安装集团公司于2007年7月16日依法成立的分公司，被告大庆安装集团苏州分公司于2011年11月22日与被告湛新公司签订土建与机电施工总包合同，承包被告湛新公司发包的位于上海市奉贤区庄行镇姚新璐251-301号的土建及机电安装工程，后被告大庆安装集团苏州分公司与原告于2012年1月4日签订《建设工程施工质量、安全生产责任书》，将该工程以包工包料的方式给原告个人进行施工和管理,neg,7485.txt
综上所述，依照《中华人民共和国合同法》第八条、第六十条、第一百零七条、第一百三十一条第一款、第二百六十九条、第二百七十条，最高人民法院《关于审理建设工程施工合同适用法律若干问题的解释》第十六条第一款、第十八条、第十九条、第二十二条之规定，判决如下,neg,12693.txt
有鉴于此，原告请求解除其与被告之间建设工程施工合同关系，因案涉的两份建设工程施工合同及其补充文本违反法律、行政法规的禁止性规定归于无效，无效合同自始无效，对双方当事人不具有拘束力,neg,1237.txt
宇元置业公司要求两原告返还其多支付的工程款1688860.45元的反诉请求，没有事实依据，应不予支持,neg,12181.txt
且根据原告庭后提交的山东省潍坊市中级人民法院执行局加盖“”印章的调查笔录复印件，并经本院向该院执行局相关调查人核实，原告已于2017年8月18日在该院执行局会议室将其施工的涉案工程竣工验收所需资料交付被告佳华公司,neg,3881.txt
工程质量保证金被告当庭承认仅向工程质量行政管理部门缴纳45万元，按照工程总造价的3%计算，尚有105万元未缴纳，被告应补缴，或者被告支付给原告，由原告向工程质量行政管理部门缴纳,neg,5581.txt
对此，本院组织双方经过多次听证和询问后，最终确定以非备案合同即案涉2013年12月1日签订《建设工程施工合同》为双方实际履行的合同并以此为合同依据进行鉴定，且确定由广西廉凯公司预交鉴定费用,neg,5974.txt
（二）科技、教育、文化等项目,neg,5984.txt
第一，关于工程造价鉴定的合同依据问题,neg,4404.txt
本院考量XX公司的违约责任只能基于XX公司的施工进度是否超过了约定的各预售节点以及有否逾期的正当理由,neg,11997.txt
1、关于《山西省建设工程施工合同》(2010年8月)的效力，根据《中华人民共和国招标投标法》第三条第三款规定,neg,11614.txt
关于辩护人提出的2013年前的犯罪已经超过诉讼时效以及请托前收受的财物数额未超过一万元的应予扣减的辩护意见，本院认为，被告人齐志尚利用职务便利多次受贿，这些受贿行为属于连续状态，应从犯罪行为终了之日起以受贿的累计金额进行追诉，故辩护人的这一辩护意见，不予采纳,neg,10383.txt
"扣除已支付的工程款63,270,000元，XX公司应付工程款8,923,065.96元（不包含保修金）",neg,11700.txt
"2019年8月22日,建设公司称程振国自2019年7月3日起因擅自停工并试图抬高工程价款导致工程无法正常进行，协商未果，导致整个工程项目其他专项分包公司和发包人置业公司产生严重经济损失，更可能导致无法按期交房，引发群体事件",neg,9115.txt
而根据查明的事实来看，双方于2012年6月5日签订的《嘉盛包装公司工业园3#-10#房施工合同》系双方当事人真实意思表示，且未违反相关法律法规，应合法有效,neg,4669.txt
繁宝公司对证人证言不予认可，马士信是钱国木业公司的员工，且对于当时的诸多细节已经不记得了,neg,697.txt
3、关于签证造价797115.41元的问题，因该部分签证没有建设单位盖章，且无法确认签证内容挖土方、倒运土方、铲除墙面及拆除等是否施工，现场无法核实，建工集团主张该部分造价证据不足，本院难以认定，该部分造价不应计入涉案工程总造价,neg,8724.txt
因被告与黄东签订的合同中未作有关违约金事项的约定，故违约金部分本院不予支持，但根据黄东与被告签订的《建设工程施工合同》约定，“房产证办理完成后一个月内支付至总价的95%，余款在保修期满一年付2%，满两年付2%”及《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第十七条“当事人对欠付工程价款利息计付标准有约定的，按照约定处理,neg,13097.txt
一、二审裁定对张庭瑜的起诉不予受理，适本案系装饰装修合同纠纷，根据我院《民事案件案由规定》，属于第三级案由建设工程合同纠纷项下的第四级案由，系与建设工程施工合同纠纷相关的案件，根据《中华人民共和国民事诉讼法》第三十三条“下列案件，由本条规定的人民法院专属管辖,neg,3136.txt
首先，应确认原告的起诉是否已超过诉讼时效期间,neg,9909.txt
被告为支持其辩驳意见向法庭出示如下证据,neg,5420.txt
宇元置业公司关于衡洲建设公司一通分公司不是适格原告的诉讼主张不能成立，应不予采纳,neg,12087.txt
三、回迁楼建设，甲方付现金400万元，其中刘凤友和李恩彪各150万元，孙珺100万元，互不负连带责任，孙珺的100万元以实物结算，多退少补,neg,7745.txt
经审查，本组证据与本案有关联性，本院予以采用,neg,5375.txt
对于原告（反诉被告）长沙建工公司在质证意见中提出退还履约保证金的问题，因原告（反诉被告）长沙建工公司并出提出诉讼请求，本院不予处理,neg,1471.txt
涉案工程虽非必须招标建设项目，然法律并不禁止当事人采取招投标的方式进行，但在招标、投标过程中仍应严格履行《中华人民共和国招标投标法》等法律、行政法规的强制性规定,neg,6744.txt
本案当事人在合同中没有确定价格，施工时又有变更、增加项目、各种签证，对价格没有达成一致意见，诉讼中，本院委托承德市宏伟工程造价咨询有限责任公司进行了鉴定，经过公开摇号，三方确认，共同举证、质证，现场实际勘测，鉴定单位听取三方的意见，进行三方确认,neg,4142.txt
被告对原告当庭提交的证据的质证意见为,neg,3432.txt
”原告韩艳林作为自然人，不可能具有相应的建筑资质，故韩艳林和金泓公司之间的建设工程施工合同无效,neg,12544.txt
原、被告已于2001年9月12日就涉案工程进行结算，但被告至今未向原告支付工程余款81339元，其行为已构成违约，故原告诉请被告支付违约金，于法有据，本院予以支持,neg,10366.txt
新东阳公司与日月鑫公司自2015年1月5日至2018年4月27日期间的进度款违约金具体计算如下,neg,11798.txt
但在委托鉴定的过程中，广西廉凯公司拒绝缴纳鉴定费，导致该司法鉴定终止,neg,6004.txt
故依据上述司法解释第十七条、第十八条的规定，被告应承担自2017年4月25日起至本判决确定付清日止按中国人民银行发布的同期同类银行贷款利率计算的利息，原告主张的起息时间不当，本院依法予以调整,neg,12880.txt
对于争议焦点二，《最高人民法院关于贯彻执行〈中华人民共和国民法通则〉若干问题的意见（试行）》第68条规定,neg,5016.txt
虽然合同无效，但对合同内的工程潘国彬应参照合同约定主张工程价款，对合同外的工程应根据鉴定书确定，其理由如下,neg,2542.txt
原告（乙方）与被告安澜公司（甲方）于2013年12月10日签订备忘录，双方就洋浦神头港区D区填海工程剩余部分施工事宜签订备忘录如下,neg,8588.txt
（7）关于工程量的异议，鉴定机构按照文峰公司签字确认的工程量计算，并无不当,neg,6639.txt
本案中，原告夏炳泉虽借用被告创宇公司的资质签订建设工程施工合同，但之后即将合同约定的工程共60000平方米进行拆分后承包给刘玉代、陈千文各30000平方米，分包合同约定的工程施工内容、范围与前述建设工程施工合同内容一致，不同的仅仅是工程价款的数额，而刘玉代、陈千文系自然人，并不具备工程建设资质，因此应认定原告夏炳泉将工程违法分包给刘玉代、陈千文并非法赚取差价，该行为同样无效,neg,2688.txt
4、如达不到自报工期目标，每延误一天愿接受合同价的万分之二的违约金的处罚,neg,359.txt
（一）建设工程已实际交付的，为交付之日,neg,3186.txt
碧施合字（2011）-第067号）约定的计价方式对涉案工程价款的进行结算，其要求以市场价对涉案工程价款进行结算，无事实和法律依据，且久环劳务公司申请对涉案工程市场价进行鉴定，因其未提供必要的鉴定材料，亦被鉴定部门退回,neg,11483.txt
另一方面，根据该房屋的桩基工程完成的时间已超过约定的开工时间，应予以顺延工期，同时，根据双方在2007年12月13日“工程例会”中认定的该房屋在上述时间已达九层的施工事实，显然是已超过了约定的结构施工至8层楼面的预售节点，故本院认定该号房屋未超过工期约定,neg,11668.txt
(一)关于涉案《建设工程施工合同》、《施工补充协议书》等合同的效力认定,neg,6740.txt
没有约定的，按照中国人民银行发布的同期同类贷款利率计息,neg,8736.txt
（二）关于被告公交客运公司与原告德江征美公司签订的《建设工程施工合同》及《建设工程施工合同补充协议》是否为有效合同,neg,4524.txt
”本案工程造价审计已于2016年5月27日完成，湖南六建公司扣留风险保证金无依据，应当返还给向武龙、刘吉安，否则构成不当得利,neg,8372.txt
故延边明正工程招标造价咨询有限公司对原告实际施工的涉案工程造价出具的鉴定意见，程序合法，依据充分，本院予以采纳,neg,1103.txt
无效合同也不存在当事人请求人民法院予以法定解除的问题，因此，宏源彩钢厂请求解除双方签订的《工程施工合同》，没有法律依据，本院不予支持,neg,147.txt
三、关于XX公司应得工程价款的争议,neg,11685.txt
而对于没有省建三公司出具借条的两笔款项，鑫红光公司没有证据证明是代省建三公司支付电费，本院对此不予确认,neg,9650.txt
综上，对于XX公司认为XX公司的逾期竣工致使其未能办理《新建住宅交付使用许可证》和办理涉讼房屋所有权初始登记（即大产证），要求XX公司承担其已付各业主的违约金的意见，证据不足，本院难以采信,neg,11683.txt
1、原告与被告亚太公司于2015年3月20日签订的建设工程施工合同、补充协议的效力，对原告要求解除合同及协议的请求应否支持,neg,5914.txt
整个工程于2012年3月30日竣工验收合格，并由被告湛新公司投入使用,neg,7487.txt
关于第一个争议焦点，本院认为，在合同履行中，由于被告港洲文化公司的原因，未向原告支付工程款，造成工程停工，被告港洲文化公司构成违约，应当承担违约责任,neg,3833.txt
经本院前述认定的事实，《工程款付款协议书》为双方的最终结算，应以该协议书约定的应付款期限作为承担逾期还款责任的起始时间,neg,10966.txt
且原告要求被告支付工程款的条件也未成就，双方约定等原告配合被告办理产证备案手续后再付清工程款余款，现原告未能提供竣工备案材料导致无法办理产证，故不同意支付剩余工程款,neg,10150.txt
三、建设公司请求程振国赔偿擅自停工、被清场而导致建设公司产生的经济损失184.42万元是否应予支持,neg,9188.txt
报告书是真实的，公章也是我单位的，工程主体大体验收了，对双方验收事实没有异议，还有部分楼房钥匙没有给付，已经有楼房出售，但相关竣工资料没有接收到，也不能证明档案资料已经交给城市档案馆,neg,5201.txt
综上，依照《中华人民共和国合同法》第五十二条、第二百六十九条、《中华人民共和国招投标法》第三条、第四十三条、第五十五条、《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第二条、第十四条、《最高人民法院关于适用的解释》第九十条、《最高人民法院关于建设工程价款优先受偿权问题的批复》之规定，判决如下,neg,10056.txt
此外，对被告提出要求追加重庆澄江建设（集团）有限公司南川分公司作为第三人参加诉讼的请求，与本案无关，本院依法不予准许,neg,11290.txt
”本案建设工程未经竣工验收合格，因此，原告请求被告支付工程款无法律依据,neg,9715.txt
本案合同履行中，从2014年11月8日至2017年1月10日期间，因工程基础资料移交、原施工单位质量不合格、设计修改或更改等原因，富丽公司以工作联系单、工程联络单、情况说明、函、报告、通知等方式，94次要求卉森公司尽快移交资料及对施工内容予以明确，具体日期如下,pos,7154.txt
"根据《最高人民法院关于审理建设工程施工合同纠纷案件适用法律问题的解释》第十七条“当事人对欠付工程价款利息计付标准有约定的,按照约定处理,没有约定的,按照中国人民银行发布的同期同类贷款利率计息”的规定，合浦昌林房地产公司未按期向广西廉凯公司支付全部工程价款，应向其支付逾期付款利息",neg,6020.txt
④4＃—7＃楼面增加部分,neg,13073.txt
本案富丽公司主张工程造价为29256.319509万元，卉森公司主张工程造价为22000万元，对此，双方均缺乏充分的证据予以支持,neg,7316.txt
承包人就逾期支付建设工程价款的利息、违约金、损害赔偿金等主张优先受偿的，人民法院不予支持,neg,4488.txt
本院采信中国建设银行股份有限公司湖州分行做出的2015［鉴］-01A鉴定报告，既涉诉工程实际完成工程量造价为79057193元，扣除被告已经支付的17000000元，被告尚拖欠原告工程款62057193元,neg,775.txt
被告中凯公司中标石家庄市城角庄旧村改造D组团1号楼项目工程后，被告中凯公司与二原告签订《工程项目内部经营合同》，将该工程转包给了二原告施工，被告中凯公司只收取二原告的管理费，被告中凯公司从被告德隆公司支取的工程款全部交给了二原告，二原告对该涉案工程组织人员进行了施工，该工程已经竣工，故本院对二原告系该涉案工程的实际施工人的事实予以确认,neg,3209.txt
“建设工程施工合同具有下列情形之一的，应当根据合同法第五十二条第（五）项的规定，认定无效,neg,9581.txt
上述情况证明原、被告在签约的过程中对开竣工日期无准确的约定，在履约的过程中对开竣工日期亦未严格规范执行，对此双方均存在疏忽大意的过失，各自应承担相应的责任,neg,4270.txt
综上，补充协议是原告与被告基于合同履行时间、工程开竣工顺序等情况的变化对原合同条款进行的调整，应当作为认定双方权利和义务的依据,neg,11745.txt
详见总包合同附件5,neg,9074.txt
4、未有被告及监理单位确认的部分，合计金额为557970.08元，原告对此未提供有效证据证实其施工的事实，故该款项不应计入原告施工的工程款项,neg,10034.txt
文峰公司主张义银公司就10#楼和集中商业工程存在工期延误和竣工验收备案迟延，应承担违约责任,neg,6698.txt
另查明，海南省高级人民法院于2017年12月27日作出（2017）琼民终379号民事裁定书，认为经双方及监理单位签章的第07-08-006号《工程签证及计量报审表》载明的铺设钢筋之道路面积与现场铺设钢筋的道路实际面积差异巨大为由将案件发回重审,neg,2783.txt
一、案涉工程款的计算应当采用哪一份施工合同，同时依据施工合同所作出的造价鉴定是否应当作为计价依据,neg,9927.txt
依据《本合同12.1(3)》竣工验收合格15日内，原告应提供完整竣工资料给被告，而原告至今没有提供,neg,5706.txt
本院认为，《竣工验收报告》体现是2015年5月7日通过工程竣工验收，但智发酒业公司与永泰建筑公司于2015年12月10日（即在竣工验收后）签订的《协议书》中，双方明确“消防工程因客观原因，目前尚未验收”，并约定上述工程“均尚未决算审核、最终以结算为准”，在庭审中，双方各自提供工程结算结论，且差距较大,neg,12073.txt
对于被告大庆安装集团苏州分公司提供的证据，与本案无关联性,neg,7526.txt
对第四组证据的真实性认可，关联性不予认可，证明了原告诉请的工程款应当由曲靖安厦集团金泓房地产有限公司来支付，且工程结算单载明的内容与原告所述不符,neg,12468.txt
漏项工程是,neg,5218.txt
（2）监理工程师未按合同约定提供所需指令、批准等，致使施工不能正常进行,neg,8066.txt
4、钱国木业公司(甲方)与沈有军等潘家宅村民(乙方)于2012年9月25日签订的协议书、沈有军出具承诺书等，协议书的主要内容为，甲方因扩建工程厂房的需要，经各级地方政府审核批准，准造所有手续合法齐备,neg,577.txt
建设工程施工合同具有下列情形之一的，应根据合同法第五十二条第五项的规定认定无效,neg,7847.txt
《建设工程施工合同》、《建筑工程劳务分包合同》被认定无效，黄天友支付给丽贤公司的200万元保证金应由丽贤公司退还,neg,3090.txt
保证施工场地符合环境卫生管理的有关规定，交工前清理现场做到工完场清，承担因自身原因违反有关规定造成的损失和罚款,neg,8063.txt
